StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:07:55.297542	1475658475.297542;2016-10-05	12:07:56.298975	1475658476.298975;00:00:01;00:00:10;100;99.9001;99.9002;0;0;100;1001;1001;1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:07:56.299018	1475658476.299018;2016-10-05	12:07:57.300989	1475658477.300989;00:00:01;00:00:11;100;99.9001;99.8911;0;0;100;1101;1101;1101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:07:57.301026	1475658477.301026;2016-10-05	12:07:58.302183	1475658478.302183;00:00:01;00:00:12;100;99.9001;99.8919;0;0;100;1201;1201;1201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:07:58.302218	1475658478.302218;2016-10-05	12:07:59.303983	1475658479.303983;00:00:01;00:00:13;100;100.899;99.9616;0;0;101;1302;1302;1302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:07:59.304020	1475658479.304020;2016-10-05	12:08:00.305033	1475658480.305033;00:00:01;00:00:14;100;99.9001;99.9572;0;0;100;1402;1402;1402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:00.305069	1475658480.305069;2016-10-05	12:08:01.306377	1475658481.306377;00:00:01;00:00:15;100;99.9001;99.9534;0;0;100;1502;1502;1502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:01.306413	1475658481.306413;2016-10-05	12:08:02.306446	1475658482.306446;00:00:01;00:00:16;100;100;99.9563;0;0;100;1602;1602;1602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:02.306485	1475658482.306485;2016-10-05	12:08:03.307438	1475658483.307438;00:00:01;00:00:17;100;100;99.953;0;0;100;1702;1702;1702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:03.307474	1475658483.307474;2016-10-05	12:08:04.310006	1475658484.310006;00:00:01;00:00:18;100;99.8004;99.939;0;0;100;1802;1802;1802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:04.310042	1475658484.310042;2016-10-05	12:08:05.311270	1475658485.311270;00:00:01;00:00:19;100;99.9001;99.937;0;0;100;1902;1902;1902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:05.311312	1475658485.311312;2016-10-05	12:08:06.311775	1475658486.311775;00:00:01;00:00:20;100;100;99.9401;0;0;100;2002;2002;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:06.311811	1475658486.311811;2016-10-05	12:08:07.313334	1475658487.313334;00:00:01;00:00:21;100;100.899;99.981;0;0;101;2103;2103;2103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:07.313367	1475658487.313367;2016-10-05	12:08:08.314102	1475658488.314102;00:00:01;00:00:22;100;100;99.9773;0;0;100;2203;2203;2203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:08.314138	1475658488.314138;2016-10-05	12:08:09.315689	1475658489.315689;00:00:01;00:00:23;100;99.9001;99.974;0;0;100;2303;2303;2303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:09.315723	1475658489.315723;2016-10-05	12:08:10.316877	1475658490.316877;00:00:01;00:00:24;100;99.9001;99.9709;0;0;100;2403;2403;2403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:10.316913	1475658490.316913;2016-10-05	12:08:11.319193	1475658491.319193;00:00:01;00:00:25;100;99.8004;99.9601;0;0;100;2503;2503;2503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:11.319229	1475658491.319229;2016-10-05	12:08:12.321146	1475658492.321146;00:00:01;00:00:26;100;99.9001;99.9539;0;0;100;2603;2603;2603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:12.321191	1475658492.321191;2016-10-05	12:08:13.323346	1475658493.323346;00:00:01;00:00:27;100;99.8004;99.9482;0;0;100;2703;2703;2703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	12:07:46.278885	1475658466.278885;2016-10-05	12:08:13.323406	1475658493.323406;2016-10-05	12:08:13.970718	1475658493.970718;00:00:00;00:00:27;100;100.464;99.9603;0;0;65;2768;2768;2768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
