StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:41.356890	1475657561.356890;2016-10-05	11:52:42.358745	1475657562.358745;00:00:01;00:00:52;10;49.9501;49.0236;50;2553;0;0;2553;2553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:42.358779	1475657562.358779;2016-10-05	11:52:43.359586	1475657563.359586;00:00:01;00:00:53;10;50;49.041;50;2603;0;0;2603;2603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:43.359620	1475657563.359620;2016-10-05	11:52:44.360423	1475657564.360423;00:00:01;00:00:54;10;50;49.0579;50;2653;0;0;2653;2653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:44.360477	1475657564.360477;2016-10-05	11:52:45.361854	1475657565.361854;00:00:01;00:00:55;10;50.9491;49.0922;51;2704;0;0;2704;2704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:45.361894	1475657565.361894;2016-10-05	11:52:46.363666	1475657566.363666;00:00:01;00:00:56;10;49.9501;49.1067;50;2754;0;0;2754;2754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:46.363700	1475657566.363700;2016-10-05	11:52:47.365004	1475657567.365004;00:00:01;00:00:57;10;49.9501;49.1215;50;2804;0;0;2804;2804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:47.365052	1475657567.365052;2016-10-05	11:52:48.367146	1475657568.367146;00:00:01;00:00:58;10;49.9002;49.1349;50;2854;0;0;2854;2854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:48.367197	1475657568.367197;2016-10-05	11:52:49.367977	1475657569.367977;00:00:01;00:00:59;10;50;49.1487;50;2904;0;0;2904;2904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:49.368027	1475657569.368027;2016-10-05	11:52:50.370183	1475657570.370183;00:00:01;00:01:00;10;49.9002;49.1612;50;2954;0;0;2954;2954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:50.370251	1475657570.370251;2016-10-05	11:52:51.370357	1475657571.370357;00:00:01;00:01:01;10;46;49.1087;46;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:51.370406	1475657571.370406;2016-10-05	11:52:52.371827	1475657572.371827;00:00:01;00:01:02;10;0;48.317;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:52.371944	1475657572.371944;2016-10-05	11:52:53.373566	1475657573.373566;00:00:01;00:01:03;10;0;47.5496;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:53.373620	1475657573.373620;2016-10-05	11:52:54.375388	1475657574.375388;00:00:01;00:01:04;10;0;46.8063;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:54.375430	1475657574.375430;2016-10-05	11:52:55.377685	1475657575.377685;00:00:01;00:01:05;10;0;46.0858;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:55.377840	1475657575.377840;2016-10-05	11:52:56.379693	1475657576.379693;00:00:01;00:01:06;10;0;45.3872;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:56.379745	1475657576.379745;2016-10-05	11:52:57.382136	1475657577.382136;00:00:01;00:01:07;10;0;44.7094;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:57.382223	1475657577.382223;2016-10-05	11:52:58.383859	1475657578.383859;00:00:01;00:01:08;10;0;44.0516;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:58.383976	1475657578.383976;2016-10-05	11:52:59.384759	1475657579.384759;00:00:01;00:01:09;10;0;43.4135;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:52:59.384813	1475657579.384813;2016-10-05	11:53:00.385841	1475657580.385841;00:00:01;00:01:10;10;0;42.7936;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:00.385983	1475657580.385983;2016-10-05	11:53:01.387862	1475657581.387862;00:00:01;00:01:11;10;0;42.1905;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:01.387938	1475657581.387938;2016-10-05	11:53:02.389938	1475657582.389938;00:00:01;00:01:12;10;0;41.6043;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:02.389991	1475657582.389991;2016-10-05	11:53:03.390392	1475657583.390392;00:00:01;00:01:13;10;0;41.0346;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:03.390456	1475657583.390456;2016-10-05	11:53:04.393001	1475657584.393001;00:00:01;00:01:14;10;0;40.4798;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:04.393086	1475657584.393086;2016-10-05	11:53:05.394925	1475657585.394925;00:00:01;00:01:15;10;0;39.9398;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:05.394977	1475657585.394977;2016-10-05	11:53:06.395572	1475657586.395572;00:00:01;00:01:16;10;0;39.4146;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:06.395633	1475657586.395633;2016-10-05	11:53:07.396930	1475657587.396930;00:00:01;00:01:17;10;0;38.9029;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:07.397011	1475657587.397011;2016-10-05	11:53:08.398068	1475657588.398068;00:00:01;00:01:18;10;0;38.4044;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:08.398121	1475657588.398121;2016-10-05	11:53:09.399428	1475657589.399428;00:00:01;00:01:19;10;0;37.918;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:09.399501	1475657589.399501;2016-10-05	11:53:10.401418	1475657590.401418;00:00:01;00:01:20;10;0;37.4438;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:10.401468	1475657590.401468;2016-10-05	11:53:11.404207	1475657591.404207;00:00:01;00:01:21;10;0;36.9809;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:11.404279	1475657591.404279;2016-10-05	11:53:12.405373	1475657592.405373;00:00:01;00:01:22;10;0;36.5301;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:12.405426	1475657592.405426;2016-10-05	11:53:13.406383	1475657593.406383;00:00:01;00:01:23;10;0;36.0902;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:13.406433	1475657593.406433;2016-10-05	11:53:14.408042	1475657594.408042;00:00:01;00:01:24;10;0;35.6608;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:14.408091	1475657594.408091;2016-10-05	11:53:15.410259	1475657595.410259;00:00:01;00:01:25;10;0;35.2406;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:15.410328	1475657595.410328;2016-10-05	11:53:16.411217	1475657596.411217;00:00:01;00:01:26;10;0;34.8311;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:16.411292	1475657596.411292;2016-10-05	11:53:17.412249	1475657597.412249;00:00:01;00:01:27;10;0;34.4309;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:17.412318	1475657597.412318;2016-10-05	11:53:18.413890	1475657598.413890;00:00:01;00:01:28;10;0;34.0398;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:18.413935	1475657598.413935;2016-10-05	11:53:19.415415	1475657599.415415;00:00:01;00:01:29;10;0;33.6572;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:19.415468	1475657599.415468;2016-10-05	11:53:20.417648	1475657600.417648;00:00:01;00:01:30;10;0;33.283;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:20.417771	1475657600.417771;2016-10-05	11:53:21.420012	1475657601.420012;00:00:01;00:01:31;10;0;32.9171;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:21.420075	1475657601.420075;2016-10-05	11:53:22.421877	1475657602.421877;00:00:01;00:01:32;10;0;32.5592;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:22.421925	1475657602.421925;2016-10-05	11:53:23.422381	1475657603.422381;00:00:01;00:01:33;10;0;32.2092;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:23.422451	1475657603.422451;2016-10-05	11:53:24.425252	1475657604.425252;00:00:01;00:01:34;10;0;31.8661;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:24.425358	1475657604.425358;2016-10-05	11:53:25.427614	1475657605.427614;00:00:01;00:01:35;10;0;31.5305;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:25.427748	1475657605.427748;2016-10-05	11:53:26.429574	1475657606.429574;00:00:01;00:01:36;10;0;31.2019;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:26.429637	1475657606.429637;2016-10-05	11:53:27.432153	1475657607.432153;00:00:01;00:01:37;10;0;30.8801;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:27.432202	1475657607.432202;2016-10-05	11:53:28.432606	1475657608.432606;00:00:01;00:01:38;10;0;30.5651;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:28.432692	1475657608.432692;2016-10-05	11:53:29.434830	1475657609.434830;00:00:01;00:01:39;10;0;30.2563;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:29.434864	1475657609.434864;2016-10-05	11:53:30.436488	1475657610.436488;00:00:01;00:01:40;10;0;29.9536;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:30.436605	1475657610.436605;2016-10-05	11:53:31.437909	1475657611.437909;00:00:01;00:01:41;10;0;29.6572;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:31.437968	1475657611.437968;2016-10-05	11:53:32.438759	1475657612.438759;00:00:01;00:01:42;10;0;29.3666;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:32.438868	1475657612.438868;2016-10-05	11:53:33.441009	1475657613.441009;00:00:01;00:01:43;10;0;29.0813;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:33.441148	1475657613.441148;2016-10-05	11:53:34.441260	1475657614.441260;00:00:01;00:01:44;10;0;28.8018;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:34.441295	1475657614.441295;2016-10-05	11:53:35.443374	1475657615.443374;00:00:01;00:01:45;10;0;28.5274;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
2016-10-05	11:51:50.281201	1475657510.281201;2016-10-05	11:53:35.443423	1475657615.443423;2016-10-05	11:53:36.444599	1475657616.444599;00:00:01;00:01:46;10;0;28.2584;0;3000;0;0;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;
